ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Age,Years_Working
5115657,F,Y,N,0,76193,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,40,1
5115828,M,Y,Y,0,59684,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-44,C,35,0
5115829,M,Y,Y,0,59684,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-38,C,35,0
5115830,M,Y,Y,0,59684,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-10,C,35,0
5115934,F,N,Y,0,64202,Working,Higher education,Civil marriage,House / apartment,1,0,1,0,Managers,2,0,0,26,2
5115935,F,N,Y,0,64202,Working,Higher education,Civil marriage,House / apartment,1,0,1,0,Managers,2,0,X,26,2
5115936,F,N,Y,0,64202,Working,Higher education,Civil marriage,House / apartment,1,0,1,0,Managers,2,-13,X,26,2
5115937,F,N,Y,0,64202,Working,Higher education,Civil marriage,House / apartment,1,0,1,0,Managers,2,0,0,26,2
5115977,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-9,C,36,7
5115978,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115979,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115980,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,0,36,7
5115981,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115982,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-8,C,36,7
5115983,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-15,C,36,7
5115984,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,0,36,7
5115985,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,0,36,7
5115986,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115987,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-15,C,36,7
5115988,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-9,C,36,7
5115989,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115992,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-11,C,36,7
5115993,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,-5,C,36,7
5115994,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115995,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5115996,M,Y,Y,2,165411,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,4,0,C,36,7
5116033,M,Y,Y,0,81610,Working,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,X,40,2
5116035,M,Y,Y,0,81610,Working,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,5,40,2
5116036,M,Y,Y,0,81610,Working,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,5,40,2
5116134,F,N,Y,2,211947,State servant,Higher education,Married,House / apartment,1,1,0,1,Managers,4,0,C,43,11
5116135,F,N,Y,2,211947,State servant,Higher education,Married,House / apartment,1,1,0,1,Managers,4,-37,C,43,11
5116137,F,N,Y,2,211947,State servant,Higher education,Married,House / apartment,1,1,0,1,Managers,4,0,X,43,11
5116138,F,N,Y,2,211947,State servant,Higher education,Married,House / apartment,1,1,0,1,Managers,4,0,0,43,11
5116143,F,N,Y,2,211947,State servant,Higher education,Married,House / apartment,1,1,0,1,Managers,4,0,0,43,11
5116145,F,Y,Y,1,93775,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,38,1
5116146,F,Y,Y,1,93775,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,38,1
5116149,F,Y,Y,1,93775,State servant,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,38,1
5116162,F,N,Y,2,120357,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,1,42,1
5116187,F,Y,Y,2,188855,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Managers,3,0,C,30,11
5116188,F,Y,Y,2,188855,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Managers,3,-7,C,30,11
5116189,F,Y,Y,2,188855,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Managers,3,0,C,30,11
5116190,F,Y,Y,2,188855,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Managers,3,-6,C,30,11
5116191,F,Y,Y,2,188855,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Managers,3,-1,C,30,11
5116192,F,Y,Y,2,188855,Working,Secondary / secondary special,Widow,House / apartment,1,1,1,0,Managers,3,0,0,30,11
5116332,F,Y,Y,0,103193,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,58,1
5116333,F,Y,Y,0,103193,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-4,C,58,1
5116334,F,Y,Y,0,103193,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,58,1
5116338,F,Y,Y,0,103193,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-1,C,58,1
5116339,F,Y,Y,0,103193,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,-3,C,58,1
5116340,F,Y,Y,0,103193,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,58,1
5116353,M,Y,N,1,220782,Commercial associate,Higher education,Single / not married,Office apartment,1,0,0,0,Managers,2,0,C,59,12
5116354,M,Y,N,1,220782,Commercial associate,Higher education,Single / not married,Office apartment,1,0,0,0,Managers,2,0,C,59,12
5116355,M,Y,N,1,220782,Commercial associate,Higher education,Single / not married,Office apartment,1,0,0,0,Managers,2,0,0,59,12
5116383,F,Y,Y,0,72610,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,0,X,34,2
5116384,F,Y,Y,0,72610,Working,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,0,X,34,2
5116553,F,Y,N,0,70202,Working,Incomplete higher,Married,With parents,1,0,0,0,Managers,2,0,0,30,2
5116554,F,Y,N,0,70202,Working,Incomplete higher,Married,With parents,1,0,0,0,Managers,2,0,C,30,2
5116555,F,Y,N,0,70202,Working,Incomplete higher,Married,With parents,1,0,0,0,Managers,2,0,C,30,2
5116556,F,Y,N,0,70202,Working,Incomplete higher,Married,With parents,1,0,0,0,Managers,2,0,0,30,2
5116787,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,-5,X,54,8
5116788,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,-26,X,54,8
5116789,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,-4,X,54,8
5116790,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116791,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116792,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116793,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116794,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116795,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116796,F,N,Y,0,160256,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,54,8
5116823,F,N,Y,1,176365,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,33,11
5116824,F,N,Y,1,176365,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,33,11
5116864,F,N,Y,0,84601,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Managers,1,-47,X,48,1
5116865,F,N,Y,0,84601,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,Managers,1,0,0,48,1
5116870,M,Y,Y,0,146747,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,-19,C,51,7
5116880,M,Y,Y,2,115875,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-17,X,27,3
5116916,F,N,Y,2,130884,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,C,31,4
5116939,F,N,Y,0,101146,Commercial associate,Higher education,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,29,6
5117018,F,N,Y,0,190301,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,-47,X,44,13
5117027,M,Y,Y,1,114811,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,3,0,C,28,5
5117028,M,Y,Y,1,114811,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,3,0,C,28,5
5117038,F,N,Y,1,197374,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,Managers,3,-15,X,41,12
5117054,M,Y,N,0,74702,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-1,X,33,2
5117128,F,N,Y,1,117802,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,X,36,4
5117129,F,N,Y,1,117802,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,0,36,4
5117187,M,N,N,1,100692,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2,0,0,39,2
5117274,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,39,5
5117275,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,39,5
5117276,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-2,C,39,5
5117277,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,39,5
5117278,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,39,5
5117279,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,39,5
5117280,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-8,C,39,5
5117281,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-17,X,39,5
5117282,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-17,C,39,5
5117283,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-3,C,39,5
5117284,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-12,C,39,5
5117285,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-23,C,39,5
5117286,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,39,5
5117287,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-3,C,39,5
5117288,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-2,C,39,5
5117289,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-2,C,39,5
5117290,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,39,5
5117291,M,Y,Y,1,131311,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,39,5
5117295,M,N,N,0,224227,Commercial associate,Higher education,Single / not married,Municipal apartment,1,0,0,0,Managers,1,0,C,57,15
5117311,F,N,N,1,191356,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Managers,3,0,C,49,10
5117312,F,N,N,1,191356,Commercial associate,Secondary / secondary special,Married,Municipal apartment,1,0,1,0,Managers,3,0,0,49,10
5117323,F,N,Y,1,91692,State servant,Higher education,Single / not married,With parents,1,0,0,0,Managers,2,0,X,33,2
5117324,F,N,Y,1,91692,State servant,Higher education,Single / not married,With parents,1,0,0,0,Managers,2,0,C,33,2
5117325,F,N,Y,1,91692,State servant,Higher education,Single / not married,With parents,1,0,0,0,Managers,2,0,C,33,2
5117326,F,N,Y,1,91692,State servant,Higher education,Single / not married,With parents,1,0,0,0,Managers,2,-8,C,33,2
5117329,F,N,Y,1,91692,State servant,Higher education,Single / not married,With parents,1,0,0,0,Managers,2,-2,C,33,2
5117383,M,N,Y,2,141393,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,4,0,0,32,5
5117950,M,N,N,0,197801,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,X,49,13
5117951,M,N,N,0,197801,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,X,49,13
5117985,F,N,Y,0,221819,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,X,53,15
5117986,F,N,Y,0,221819,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-23,X,53,15
5117987,F,N,Y,0,221819,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-6,X,53,15
5117988,F,N,Y,0,221819,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,0,53,15
5117989,F,N,Y,0,221819,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-6,X,53,15
5118051,F,Y,Y,1,98275,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-6,X,41,1
5118052,F,Y,Y,1,98275,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,41,1
5118053,F,Y,Y,1,98275,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,41,1
5118054,F,Y,Y,1,98275,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-1,X,41,1
5118055,F,Y,Y,1,98275,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,41,1
5118097,M,Y,N,3,213011,Working,Higher education,Married,House / apartment,1,0,1,0,Managers,5,0,0,42,9
5118463,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,0,C,50,3
5118464,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,0,C,50,3
5118467,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,0,C,50,3
5118468,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,0,0,50,3
5118469,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,-7,C,50,3
5118470,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,0,C,50,3
5118471,M,Y,N,2,150375,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,4,0,0,50,3
5118494,M,Y,Y,1,119311,Working,Higher education,Married,House / apartment,1,1,1,1,Managers,3,0,C,31,5
5118495,M,Y,Y,1,119311,Working,Higher education,Married,House / apartment,1,1,1,1,Managers,3,0,0,31,5
5118517,M,Y,N,0,125747,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,X,37,7
5118566,F,N,Y,2,186429,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,0,38,9
5118597,M,Y,N,0,202310,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,-19,X,46,14
5118598,M,Y,N,0,202310,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,0,X,46,14
5118600,M,N,Y,1,181764,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,0,C,45,10
5125127,F,N,Y,0,114637,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,1,0,C,44,5
5125214,M,N,Y,0,107711,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2,-6,C,49,3
5125215,M,N,Y,0,107711,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2,0,C,49,3
5125216,M,N,Y,0,107711,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2,0,0,49,3
5125217,M,N,Y,0,107711,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2,0,C,49,3
5125218,M,N,Y,0,107711,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2,0,C,49,3
5125219,M,N,Y,0,107711,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,Managers,2,0,C,49,3
5125220,F,N,Y,1,252327,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2,0,C,50,17
5125221,F,N,Y,1,252327,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2,-18,C,50,17
5125222,F,N,Y,1,252327,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2,-19,C,50,17
5125223,F,N,Y,1,252327,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2,0,0,50,17
5125224,F,N,Y,1,252327,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,Managers,2,-9,X,50,17
5125306,M,N,Y,0,71119,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Managers,1,-1,C,27,3
5125307,M,N,Y,0,71119,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,0,0,Managers,1,0,X,27,3
5125338,F,Y,Y,0,203810,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-7,X,47,14
5125339,F,Y,Y,0,203810,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-10,C,47,14
5125340,F,Y,Y,0,203810,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,1,47,14
5125341,F,Y,Y,0,203810,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,47,14
5125393,M,Y,N,0,100202,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-29,0,50,2
5125394,M,Y,N,0,100202,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,50,2
5125395,M,Y,N,0,100202,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,50,2
5125396,M,Y,N,0,100202,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-33,C,50,2
5125447,F,N,Y,0,80101,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,45,1
5125452,F,N,Y,0,80101,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,45,1
5125453,F,N,Y,0,80101,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,45,1
5125454,F,N,Y,0,80101,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,X,45,1
5125455,F,N,Y,0,80101,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,45,1
5125456,F,N,Y,0,80101,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,1,Managers,1,0,0,45,1
5125457,M,Y,N,1,108802,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3,-9,C,30,4
5125458,M,Y,N,1,108802,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3,-18,X,30,4
5125459,M,Y,N,1,108802,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,3,-9,C,30,4
5125495,M,Y,Y,0,136247,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,0,C,44,7
5125497,M,Y,Y,0,136247,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,0,C,44,7
5125535,M,Y,Y,0,121220,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,Managers,2,0,C,52,4
5125543,M,Y,N,0,112220,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,46,4
5125544,M,Y,N,0,112220,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,1,46,4
5125545,M,Y,N,0,112220,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,0,46,4
5125546,M,Y,N,0,112220,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,46,4
5125547,M,Y,N,0,112220,Working,Higher education,Married,House / apartment,1,1,0,0,Managers,2,0,C,46,4
5125548,F,N,Y,0,82220,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,26,4
5125549,F,N,Y,0,82220,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,26,4
5125550,F,N,Y,0,82220,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,26,4
5125551,F,N,Y,0,82220,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,C,26,4
5125552,F,N,Y,0,82220,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,-31,C,26,4
5125605,F,N,Y,1,102183,State servant,Higher education,Separated,House / apartment,1,0,0,0,Managers,2,0,0,46,1
5125606,F,N,Y,1,102183,State servant,Higher education,Separated,House / apartment,1,0,0,0,Managers,2,0,0,46,1
5125678,F,N,N,0,127229,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,0,0,Managers,2,0,0,50,5
5125679,F,N,N,0,127229,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,0,0,Managers,2,0,0,50,5
5125680,F,N,N,0,127229,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,0,0,Managers,2,0,0,50,5
5125681,F,N,N,0,127229,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,0,0,Managers,2,0,C,50,5
5125723,F,N,Y,1,101284,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,-4,C,37,2
5125815,F,Y,N,0,223319,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,C,54,15
5125818,F,Y,N,0,223319,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,2,-8,C,54,15
5125859,M,Y,N,0,106220,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Managers,2,0,C,42,4
5125860,M,Y,N,0,106220,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,Managers,2,0,0,42,4
5125932,M,N,Y,0,146756,Commercial associate,Incomplete higher,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,45,8
5125977,M,N,Y,0,80119,Working,Higher education,Separated,House / apartment,1,0,1,1,Managers,1,-9,0,33,3
5125978,M,N,Y,0,80119,Working,Higher education,Separated,House / apartment,1,0,1,1,Managers,1,-4,C,33,3
5125979,M,N,Y,0,80119,Working,Higher education,Separated,House / apartment,1,0,1,1,Managers,1,0,X,33,3
5125980,M,N,Y,0,80119,Working,Higher education,Separated,House / apartment,1,0,1,1,Managers,1,0,X,33,3
5126061,M,Y,Y,1,99802,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,3,-15,C,24,4
5126062,M,Y,Y,1,99802,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,3,0,C,24,4
5126069,M,Y,Y,0,230819,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,59,15
5126078,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,0,41,7
5126079,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,41,7
5126080,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,41,7
5126081,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-24,0,41,7
5126082,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-22,C,41,7
5126083,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,X,41,7
5126084,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-24,C,41,7
5126085,F,N,Y,1,152329,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-25,0,41,7
5126087,M,Y,Y,0,218819,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,C,51,15
5126088,M,Y,Y,0,218819,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,0,51,15
5126089,M,Y,Y,0,218819,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,-18,C,51,15
5126090,M,Y,Y,0,218819,Working,Higher education,Married,House / apartment,1,1,1,0,Managers,2,0,C,51,15
5126111,M,N,N,0,172283,Working,Lower secondary,Married,Office apartment,1,1,0,0,Managers,2,0,X,44,11
5126112,M,N,N,0,172283,Working,Lower secondary,Married,Office apartment,1,1,0,0,Managers,2,-13,X,44,11
5126113,M,N,N,0,172283,Working,Lower secondary,Married,Office apartment,1,1,0,0,Managers,2,-11,C,44,11
5126114,M,N,N,0,172283,Working,Lower secondary,Married,Office apartment,1,1,0,0,Managers,2,0,X,44,11
5126115,F,Y,N,0,118229,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,2,-9,X,44,5
5126116,F,Y,N,0,118229,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,2,-9,X,44,5
5126117,F,Y,N,0,118229,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,2,-24,X,44,5
5126118,F,Y,N,0,118229,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,2,0,0,44,5
5126119,F,Y,N,0,118229,Commercial associate,Incomplete higher,Married,House / apartment,1,1,1,0,Managers,2,0,X,44,5
5126174,F,N,N,0,194810,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Managers,2,0,C,41,14
5126175,F,N,N,0,194810,Working,Higher education,Civil marriage,House / apartment,1,1,0,0,Managers,2,0,C,41,14
5126177,M,N,N,0,86693,Working,Higher education,Married,Rented apartment,1,1,1,0,Managers,2,0,X,47,1
5126178,M,N,N,0,86693,Working,Higher education,Married,Rented apartment,1,1,1,0,Managers,2,0,X,47,1
5126180,M,N,N,0,86693,Working,Higher education,Married,Rented apartment,1,1,1,0,Managers,2,0,0,47,1
5126347,F,N,N,0,124238,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,2,0,C,42,6
5126348,F,N,N,0,124238,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,2,-20,C,42,6
5126349,F,N,N,0,124238,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,2,0,C,42,6
